species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,bm5|bm5-PI251893|bm5-PI251930|bm5-PI262480|GRMZM2G075333|Zm00001d015459|ncbi=542166,4CL|4-coumarate--CoA ligase 1|cml1|coumarate ligase1|pco063262|pco063262(411)|putative AMP-dependent synthetase and ligase superfamily protein|Zm4CL|Zm4CL1|Zm4CL2,GRMZM2G075333|Zm00001d015459,"brown midrib|brown pigment in vascular bundles of the sheath, midribs, and blades; also extending to cob and roots; first visible as a reddish-brown pigmentation of the midrib at the 4-6 leaf stage.",,MaizeGDB
zma,bm6|bm6-86-87-8875-6,bm*-J|brown midrib6,,"brown midrib|brown pigment in vascular bundles of the sheath, midribs, and blades; also extending to cob and roots; first visible as a reddish-brown pigmentation of the midrib at the 4-6 leaf stage.",,MaizeGDB
zma,spc1|Spc1-N1376,Les*-1376|Spc*-1376|speckled1,,"brown midrib|brown pigment in vascular bundles of the sheath, midribs, and blades; also extending to cob and roots; first visible as a reddish-brown pigmentation of the midrib at the 4-6 leaf stage.",,MaizeGDB
zma,a1|a1-b|A1-b(P415)|A1-br|A1-d31|a1-p|GRMZM2G026930|Zm00001d044122|uniprot=P51108|ncbi=100286107,anthocyaninless1|bnl(a1)|DFR|FNR|gsy38(A1)|npi467|npi51|pco110172(456)|umc199(a1)|umc2174,GRMZM2G026930|Zm00001d044122,brown pericarp,,MaizeGDB
zma,ch1|Ch1,chocolate pericarp1,,brown pericarp,,MaizeGDB
zma,brt1,brown roots1,,brown roots|roots senesce prematurely after germination,,MaizeGDB
zma,bt2|bt2-7315|bt2-B|GRMZM2G068506|Zm00001d050032|ncbi=541902,adp3|agpsen|brittle endosperm2|glt1|gpm823|gsy60a(bt2)|npi314(adp)|rs131175588|rs131175589|rs131175590|rs131175591|ss196415731|ss196415734|ss196415736|ss196415738,GRMZM2G068506|Zm00001d050032,bt2 null transcript|No mRNA is produced from the bt2 gene,,MaizeGDB
zma,hmp1,humpback1,,bulged sheath,,MaizeGDB
zma,bsd2|bsd2-m1::Mu|GRMZM2G062788|Zm00001d030786|uniprot=Q9XF14|ncbi=732793,bundle sheath defective2|CL1540_1,GRMZM2G062788|Zm00001d030786,"bundle sheath chloroplasts reduced|Chloroplasts in bundle sheath cells develop abnormally, and ultimately fill the entire BS cell.  These abnormal chloroplasts contain rudimentary lamellae.",,MaizeGDB
zma,g2|g2-bsd1-m1|GRMZM2G087804|Zm00001d039260|uniprot=P26216|ncbi=542493,bsd1|bundle sheath defective1|g5|glk13|golden plant2|pg14|pg-m|umc2101|umc2102|umc2103|umc2104|umc2105|umc2106|umc2107|umc2108|umc2109|v19,GRMZM2G087804|Zm00001d039260,"bundle sheath chloroplasts reduced|Chloroplasts in bundle sheath cells develop abnormally, and ultimately fill the entire BS cell.  These abnormal chloroplasts contain rudimentary lamellae.",,MaizeGDB
zma,pun1|pun1-bsd3,bsd3|bundle sheath defective3|plastids undifferentiated1,,"bundle sheath chloroplasts reduced|Chloroplasts in bundle sheath cells develop abnormally, and ultimately fill the entire BS cell.  These abnormal chloroplasts contain rudimentary lamellae.",,MaizeGDB
zma,bsd*-pg,,,bundle sheath defective|Chloroplasts in bundle sheath cells are smaller and less membranous than normal.,,MaizeGDB
zma,g2|g2-bsd1-s1|GRMZM2G087804|Zm00001d039260|uniprot=P26216|ncbi=542493,bsd1|bundle sheath defective1|g5|glk13|golden plant2|pg14|pg-m|umc2101|umc2102|umc2103|umc2104|umc2105|umc2106|umc2107|umc2108|umc2109|v19,GRMZM2G087804|Zm00001d039260,bundle sheath defective|Chloroplasts in bundle sheath cells are smaller and less membranous than normal.,,MaizeGDB
zma,bu1,leaf burn1,,burned leaf|leaves show burning; sometimes in crossbands; accentuated by hot weather,,MaizeGDB
zma,sbd1|sbd1-N2292,sunburned1|wxl*-2292,,burned leaf|leaves show burning; sometimes in crossbands; accentuated by hot weather,,MaizeGDB
zma,cf1|cf1-m1::Mu8|cf1-m2::Mu1|cf1-m3::Mu1|cf1-m4::Mu4|GRMZM2G026117|Zm00001d015366|ncbi=100191140,pza01693|PZA01693|Zm-HEMC,GRMZM2G026117|Zm00001d015366,"camouflage pattern|Leaves develop chlorotic, nonclonal regions resembling camouflage or tie-dyed pattern.",,MaizeGDB
zma,nec*-T5-9(5614),nec*-5-9(5614)|nec*-6853|nec*-7476|necrotic*-5-9(5614)|yel-gr-nec*-6853,,"camouflage pattern|Leaves develop chlorotic, nonclonal regions resembling camouflage or tie-dyed pattern.",,MaizeGDB
zma,tdy1|tdy1-D190::Mu1|tdy1-D24::Mu1|tdy1-D46::Mu3|tdy1-D6|tdy1-PM|tdy1-R|tdy1-shadow|tdy1-UMu|GRMZM2G321778|Zm00001d039135|ncbi=103630784,predicted GPI-anchored protein 58,GRMZM2G321778|Zm00001d039135,"camouflage pattern|Leaves develop chlorotic, nonclonal regions resembling camouflage or tie-dyed pattern.",,MaizeGDB
zma,tdy2|tdy2-R|tdy2-t112|GRMZM5G840560|Zm00001d018565|ncbi=101202728,Tie-dyed2 callose synthase,GRMZM5G840560|Zm00001d018565,"camouflage pattern|Leaves develop chlorotic, nonclonal regions resembling camouflage or tie-dyed pattern.",,MaizeGDB
zma,al1|ncbi=101027139,albescent plant1|gh|ghost|it|lty3|y3,,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,lw2|lw2-vp12|GRMZM2G137409|Zm00001d017139|ncbi=542690,hds1 hydroxymethylbutenyl diphosphate synthase1|lemon white2|pco116062|pco116062(435)|SEED CAROTENOID DEFICIENT (SCD)|vp12,GRMZM2G137409|Zm00001d017139,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,ps1|ps1-vp7|GRMZM5G849107|Zm00001d015651|uniprot=B4FG96|ncbi=Zm.86691,lcyb|lcyb1|lyc1|lycB|lycb1|pink scutellum1|ps*-8205|ps*-85-3288-28|ps*-Mu85-3061-21|vp7,GRMZM5G849107|Zm00001d015651,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,vp2|vp2-N1136B,pm2|viviparous2|y2,,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,vp5|GRMZM2G410515|Zm00001d027936|uniprot=P49086|ncbi=542329,CL1803_1|MAGI_109001|MAGI_22938|pds1|pds*-L39266|phytoene desaturase|phytoene desaturase L39266|PZA02069|PZB00648|PZB00718|umc1070|viviparous5|vp5-83-3101-36|vp5-8419|y-vp*-83-3101-36|y-vp*-8419|y-vp*-85-3101-36,GRMZM2G410515|Zm00001d027936,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,vp5|GRMZM2G410515|Zm00001d027936|uniprot=P49086|ncbi=Zm.695,CL1803_1|MAGI_109001|MAGI_22938|pds1|pds*-L39266|phytoene desaturase|phytoene desaturase L39266|PZA02069|PZB00648|PZB00718|umc1070|viviparous5|vp5-83-3101-36|vp5-8419|y-vp*-83-3101-36|y-vp*-8419|y-vp*-85-3101-36,GRMZM2G410515|Zm00001d027936,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,vp9|vp9-R|GRMZM2G454952|Zm00001d019124|uniprot=Q9ZTP4|ncbi=542604,CL78_1|cl78_1(541)|viviparous9|y7|z1|zds1|zeta carotene desaturase1,GRMZM2G454952|Zm00001d019124,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,w3|GRMZM2G113476|Zm00001d006657|ncbi=100280305,cl627_1|cl627_1(180)|Homogentisate solanesyltransferase chloroplastic|HST|pale yellow11|w*-1907|w*-332|w*-77|white3|white seedling3|w*-N1907|w*-N332|w*-N77|y11,GRMZM2G113476|Zm00001d006657,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,y9|GRMZM2G011746|Zm00001d023655|ncbi=100194203,pale yellow9|w-Kermicle#3|y12|Z-ISO,GRMZM2G011746|Zm00001d023655,carotenoid deficient|Lack of carotenoids results in white kernels or leaves in appropriate genotypes (can be seen only when anthocyanins are also absent).,,MaizeGDB
zma,dis1,distichous tassel1,,central spike distichous,,MaizeGDB
zma,hopi1|Hopi1-Brink,Cherry pericarp|Hopi|r1-ch,,cherry pericarp|Anthocyanin pigment in pericarp.,,MaizeGDB
zma,lc1|Lc1,red leaf color1,,cherry pericarp|Anthocyanin pigment in pericarp.,,MaizeGDB
zma,r1|r1-ch|R1-ch|r1-ch(Chicha Peru)|r1-ch(Kokoma)|R1-ch(New Mexico-PI218151)|R1-ch(New Mexico-PI218159)|R1-ch(pale):g5|R1-ch(Pueblo)|R1-ch(Stadler)|GRMZM5G822829|Zm00001d026147|ncbi=100126972,colored1|gsy64(rs)|PSH (purple leaf sheath)|red|RS|umc182|umc182(r1)|ZmbHLH1,GRMZM5G822829|Zm00001d026147,cherry pericarp|Anthocyanin pigment in pericarp.,,MaizeGDB
zma,sn1|Sn1|Sn1-bol1|Sn1-bol2|Sn1-bol3|Sn1-coop,rSn|scutellar node color1,,cherry pericarp|Anthocyanin pigment in pericarp.,,MaizeGDB
zma,cpd1|Cpd1,,,chlorosis,,MaizeGDB
zma,cpd33|cpd36|cpd52|cpd63|cpd82|cpd93|GRMZM5G852378|Zm00001d011239|ncbi=103636036,Protein QUIRKY,GRMZM5G852378|Zm00001d011239,chlorosis,,MaizeGDB
zma,nec*-t,nec-t,,chlorosis,,MaizeGDB
zma,ppr53|ppr53-3|ppr53-AB2:Mu|GRMZM2G438524|Zm00001d034892|ncbi=100191385,salt-inducible protein|ZmPPR081,GRMZM2G438524|Zm00001d034892,chlorosis,,MaizeGDB
zma,pre1,pre*-55340|premature senescence1,,chlorosis,,MaizeGDB
zma,sut1|sut1-m1|sut1-m3|sut1-m4|GRMZM2G034302|Zm00001d027854|ncbi=541615,gnp_QAT3g07b|gpm403a|sucrose transporter1|umc2347|umc2347 paralog|Zmsut1,GRMZM2G034302|Zm00001d027854,chlorosis,,MaizeGDB
zma,ht4,Helminthosporium turcicum response4,,chlorotic halo response to E. turcicum|First appears as orange-brown pigmented infection points; later surrounded by circular chlorotic halo approx. 1 cm in diameter.,,MaizeGDB
zma,rhm1,resistance to Helminthosporium maydis1,,chlorotic lesion resistance to B. maydis,,MaizeGDB
zma,rhm2,resistance to Bipolaris maydis2,,chlorotic lesion resistance to B. maydis,,MaizeGDB
zma,ht1|Ht1|Ht1-GE440|Ht1-Ladyfinger,Helminthosporium turcicum resistance1,,chlorotic lesion resistance to E. turcicum,,MaizeGDB
zma,ht2|Ht2,Helminthosporium turcicum resistance2,,chlorotic lesion resistance to E. turcicum,,MaizeGDB
zma,ht3|Ht3,Helminthosporium turcicum resistance3,,chlorotic lesion resistance to E. turcicum,,MaizeGDB
zma,rp1|Rp1-DJ4|Rp1-DJ46|AC152495.1_FG002|Zm00001d023317|ncbi=100274731,163K15.14 putative disease resistance protein RGA3|pic20|resistance to Puccinia sorghi1,AC152495.1_FG002|Zm00001d023317,"chlorotic spotting|Irregular, non-clonal shaped areas of yellow-green tissue (indicating missing chlorophyll) on the leaf blade.",,MaizeGDB
zma,rp1|Rp1-DJ4|Rp1-DJ46|GRMZM2G069382|Zm00001d023317|ncbi=100274731,163K15.14 putative disease resistance protein RGA3|pic20|resistance to Puccinia sorghi1,GRMZM2G069382|Zm00001d023317,"chlorotic spotting|Irregular, non-clonal shaped areas of yellow-green tissue (indicating missing chlorophyll) on the leaf blade.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=O40987|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=O40987|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P03568|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P03568|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P10290|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P10290|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P14980|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P14980|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P14990|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=P14990|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=Q91MF7|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=Q91MF7|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=Q91MG1|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=Q91MG1|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=Q9IGY6|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,c1|C1-I836518::I|GRMZM2G005066|Zm00001d044975|uniprot=Q9IGY6|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,"chromosome breaking, 9S|Chromosome arm 9s can break which can reveal recessive alleles in clonal patches.  Usually caused by a transposable element.",,MaizeGDB
zma,cpc1|cpc1-N2284B,clear patches1|patchesN2284B|ptc*-2284N|ptc*-N2284B,,clear patches,,MaizeGDB
zma,cr4|cr4-6143|GRMZM2G051637|Zm00001d023425|uniprot=O24585|ncbi=542346,adherentN590|adherentN647|ad*-N411|ad*-N590C|ad*-N647|AY110360|CL2011_1|crinkly4|crinkly leaf|dap*-6143|PZA02095|rs128284103|ss196417309,GRMZM2G051637|Zm00001d023425,"club tassel|thick, club-like tassel",,MaizeGDB
zma,ct2|ct2-2|ct2-258|ct2-27|GRMZM2G064732|Zm00001d027886|ncbi=100284718,codw|compact plant2|IDP407|IDP407|pco117747|rd3,GRMZM2G064732|Zm00001d027886,"club tassel|thick, club-like tassel",,MaizeGDB
zma,clt1|Clt1-N985,Clt*-985|clumped tassel1|Ct,,clumped tassel|thick compressed tassel; variable dwarfing,,MaizeGDB
zma,ri1|Ri1,rind abscission1,,cob disarticulation,,MaizeGDB
zma,anl1|anl1-N1685,anthocyaninless lethal1,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,bt1|GRMZM2G144081|Zm00001d015746|uniprot=P29518|ncbi=732804,brittle endosperm1|cv|gsy60c(bt2)|sh3|sh*-459|sh5|sh*-N1992|sh*-op1992|ZmBT1-1,GRMZM2G144081|Zm00001d015746,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,coe1,collapsed endosperm1,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp2|cp2-dek7,collapsed2|dek7|dek7-N912|o12|sh*-N1105B|sh*-N1324A|su*-211C|w*-1875A|w*-N1875A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1076A,collapsedN1076A|cp*-1076A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1078B,collapsedN1078B|cp*-1078B,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1092A,collapsedN1092A|cp*-1092A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1104B,collapsedN1104B|cp*-1104B,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1275A,collapsedN1275A|cp*-1275A|sh*-1275A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1294,collapsedN1294|cp*-1294,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1311C,collapsedN1311C|cp*-1311C,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1313,collapsedN1313|cp*-1313,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1319A,collapsedN1319A|cp*-1319A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1369,collapsedN1369|cp*-1369,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1379A,collapsedN1379A|cp*-1379A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1381,collapsedN1381|cp*-1381,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1385,collapsedN1385|cp*-1385,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1393A,collapsedN1393A|cp*-1393A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1399A,collapsedN1399A|cp*-1399A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1417,collapsedN1417|cp*-1417,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1430,collapsedN1430|cp*-1430,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N1436A,collapsedN1436A|cp*-1436A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N628,collapsedN628|cp*-628,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N863A,collapsedN863A|cp*-863A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N918A,collapsedN918A|cp*-918A,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N935,collapsedN935|cp*-935,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,cp*-N991,collapsedN991|cp*-991,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,dek10|dek10-N1176A|GRMZM2G087226|Zm00001d053802|ncbi=100193546,cp*-1176A|defective kernel10|Pentatricopeptide repeat-containing protein,GRMZM2G087226|Zm00001d053802,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,dek12|dek12-N1054|dek12-N873,cp*-873|defective kernel12,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,dek13|dek13-N744,defective kernel13|o*-744,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,dek18|dek18-N931A,cp*-931A|defective kernel18,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,dek29|dek29-N1387A,cp*-1387A|defective kernel29,,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
zma,dek36|dek36-N1434|GRMZM5G892151|Zm00001d013136|ncbi=103625830,o*-N1434|pentatricopeptide repeat-containing protein At4g21300-like|rs129982276|rs131480842,GRMZM5G892151|Zm00001d013136,collapsed endosperm|endosperm collapsed and partially defective,,MaizeGDB
