species,group_ids,gene_identifiers
ath,SRL,At5g15450|CLPB3|CLPB-P|APG6|Casein Lytic Proteinase
ath,PRA,At5g15470|GAUT14|Galacturonosyltransferase
ath,EMB,At5g15540|EMB2773|AtSCC2|Embryo Defective
ath,GRS|LEF,At5g15700|RPOTmp|RPOT2|DNA-Directed RNA Polymerase
ath,FLT,At5g15840|CO|FG|Constans
ath,EMB,At5g15920|EMB2782|MSS2|SMC5|Embryo Defective
ath,PTH,At5g16000|NIK1|NSP-Interacting Kinase
ath,MGD,At5g16020|GEX3|Gamete Expressed
ath,LIT,At5g16260|ELF9|Early flowering
ath,CUL,At5g16270|SYN4|Sister Chromatid Cohesion 1 Protein
ath,EMG,At5g16390|CAC1A|Biotin Carboxyl Carrier Protein
ath,NLS|ROT|HRM,At5g16530|PIN5|Pin Formed
ath,LEF|FSM|OVP|STT,At5g16560|KAN|Kanadi
ath,SRL|PIG,At5g16620|PDE120|TIC40|Pigment Defective Embryo
ath,EMB,At5g16715|EMB2247|Embryo Defective
ath,EMG,At5g16750|TOZ|Tormoz
ath,SRL|NLS,At5g16780|MDF|DOT2|Meristem Defective
ath,GAM,At5g16830|SYP21|PEP12|Syntaxin of Plants
ath,RTH,At5g16910|CSLD2|Cellulose Synthase Like
ath,PIG|SSC,At5g17220|TT19|GSTF12|GST26|Transparent Testa
ath,GRS|FLT,At5g17290|APG5|ATG5|Autophagy
ath,PRA,At5g17330|GAD|GAD1|Glutamate Decarboxylate
ath,PIG|GRS|ROT|ARC|SSC,At5g17400|ER-ANT1|Endoplasmic Reticulum-Denine Nucleotide Transporter
ath,TCM,At5g17420|IRX3|MUR10|Irregular Xylem
ath,PIG|GRS,At5g17520|RCP1|MEX1|Root Cap
ath,GRS|FSM|FLT,At5g17690|TFL2|LHP1|Terminal Flower
ath,EMB,At5g17710|EMB1241|Embryo Defective
ath,PRA,At5g17770|AtCBR|CBR1|NADH:Cytochrome B5 Reductase
ath,LIT,At5g17880|CSA1|Constitutive Shade-Avoidance
ath,TMP,At5g17890|CHS3|DAR4|Chilling Sensitive
ath,SRL,At5g17990|TRP1|PAT1|Tryptophan Biosynthesis
ath,GEM,At5g18000|VDD|Verdandi
ath,NUT,At5g18170|GDH1|Glutamate Dehydrogenase
ath,ROT,At5g18560|PUCHI
ath,EMB,At5g18570|EMB3138|Embryo Defective
ath,EMB|SRL,At5g18580|FS1|TON2|EMB40|PP2A|Fass
ath,PIG,At5g18660|PCB2|Pale-Green and Chlorophyll B Reduced
ath,EMG,At5g18700|EMB3013|Embryo Defective
ath,EMB,At5g18820|EMB3007|Embryo Defective
ath,NLS|GRS|LEF|TCM,At5g18930|BUD2|SAMDC4|Bushy and Dwarf
ath,PRA,At5g19220|ADG2|APL1|ADP Glucose Pyrophosphorylase Deficient
ath,NHM|SRL|GRS|LEF|TCM,At5g19400|SMG7|Suppressor with Morphogenic Effects on Genetalia
ath,CPR,At5g19520|MSL9|Mechanosensitive Channel of Small Conductance-Like
ath,IST|SRF,At5g19530|ACL5|Acaulis
ath,CPR,At5g19550|AAT2|ASP2|Aspartate Aminotransferase
ath,LEF|FLT,At5g19600|SULTR3;5|Sulfate Transporter
ath,GAM,At5g19610|GNL2|GNOM-Like
ath,EMB,At5g19620|OEP80|Outer Envelope Protein
ath,CHS|MCH,At5g19660|S1P|Site-1 Protease
ath,ROT,At5g19690|STT3A|Staurosporin and Temperature Sensitive 3-Like A
ath,NLS,At5g19770|TUA3|Tubulin Alpha
ath,EMB,At5g19820|EMB2734|Embryo Defective
ath,MSL,At5g20040|AtIPT9|Isopentenyltransferase
ath,FSM,At5g20240|PI|Pistillata
ath,HRM|CHS,At5g20270|HHP1|Heptahelical Transmembrane Protein
ath,LEF,At5g20320|DCL4|Dicer-Like
ath,MGD|GRS|LEF|SRF|FLT|SEN|RTH,At5g20350|TIP1|Tip Growth Defective
ath,PTH,At5g20480|EFR|EF-TU Receptor
ath,ARC|LIT,At5g20730|NPH4|BIP|MSG1|TIR5|Non-Phototropic Hypocotyl
ath,SRF,At5g20850|AtRAD51|RAS Associated with Diabetes Protein
ath,HRM,At5g20910|AIP2|ABI3 Interacting Protein
ath,EMB,At5g20920|EMB1401|EIF2-BETA|Embryo Defective
ath,FSM,At5g20930|TSL|Tousled
ath,EMB,At5g21140|EMB1379|Embryo Defective
ath,MGD,At5g21150|AGO9|Argonaute
ath,EMB,At5g22010|AtRFC1|Replication Factor C
ath,EMB,At5g22110|CYL2|Cyclops
ath,GEM,At5g22130|PNT1|Peanut
ath,CHS,At5g22250|AtCAF1b|CCR4 Associated Factor
ath,SRF,At5g22260|MS1|Male Sterile
ath,EMG|SRL|TCM,At5g22330|AtTIP49a|RIN1
ath,GRS|CUL,At5g22350|ELM1|Elongated Mitochondria
ath,CHS,At5g22360|ATVAMP714|Vesicle-Associated Membrane Protein
ath,EMB,At5g22370|EMB1705|QQT1|Embryo Defective
ath,PRA,At5g22500|FAR1|Fatty Acid Reductase
ath,EMB,At5g22640|EMB1211|Embryo Defective
ath,EMB,At5g22800|EMB1030|Embryo Defective
ath,PRA,At5g23010|MAM1|IMS3|Methylthioalkylmalate Synthase
ath,PRA,At5g23020|IMS2|MAM3|MAM-L|2-Isopropylmalate Synthase
ath,GRS,At5g23060|CaS|Calcium Sensing Receptor
ath,NLS|GRS|LEF|FSM|SRF|TCM,At5g23080|TGH|Tough
ath,SRL|PIG,At5g23120|HCF136|High Chlorophyll Fluorescence
ath,PRA,At5g23190|CYP86B1|Cytochrome P450
ath,GER|SSC,At5g23230|NIC2|Nicotinamidase
ath,PIG|SSC,At5g23260|TT16|ABS|Transparent Testa
ath,NLS|PIG|GRS|FLT|TCM|CUL|CHS,At5g23290|PFD5|GIM1|Prefoldin
ath,PTH,At5g23570|SGS3|Suppressor of Gene Silencing
ath,LEF|OVP|SRF|FLT|SEN,At5g23630|MIA|Male Gametogenesis Impaired Anthers
ath,LIT,At5g23730|RUP2|EFO2|Repressor of UV-B Photomorphogenesis
ath,EMB|FLT,At5g23880|EMB1265|ESP5|Embryo Defective
ath,EMB,At5g23940|EMB3009|Embryo Defective
ath,NUT|CHS|MCH,At5g24270|SOS3|CBL4|Salt Overly Sensitive
ath,PRA|CPR,At5g24300|SSI1|Starch Synthase 1
ath,STT,At5g24310|ABIL3|ABL Interactor-Like Protein
ath,SRL|PIG,At5g24314|PDE225|PTAC7|Pigment Defective Embryo
ath,EMB,At5g24400|EMB2024|PGL3|Embryo Defective
ath,FLT|CDR|LIT,At5g24470|APRR5|Arabidopsis Pseudo-Response Regulator
ath,PIG|SSC|STT|RTH,At5g24520|TTG1|URM23|Transparent Testa Glabra
ath,PTH,At5g24530|DMR6|Downy Mildew Resistant
ath,NLS|GRS|ROT|LEF|STT|RTH|CUL|HRM,At5g24630|BIN4|Brassinosteroid-Insensitive
ath,EMB,At5g24670|EMB2820|TAD3|Embryo Defective
ath,LIT|HRM,At5g25350|EBF2|EIN3-Binding F Box Protein
ath,FLT|WAT|CHS,At5g25370|PLDALPHA3|Phospholipase D Alpha
ath,CUL,At5g25380|CYCA2;1|CYCLINA2|Cyclin
ath,GER|PIG|GRS|LEF|FSM|SRF,At5g25900|GA3|KO1|CYP701A3|GA Deficient
ath,PRA,At5g26030|FC1|Ferrochelatase
ath,ROT|CHS,At5g26240|CLC-D|Chloride Channel D
ath,PRA,At5g26570|AtGWD3|PWD|OK1|Glucan Water Dikinase/ Phosphoglucan Water Dikinase
ath,EMB,At5g26742|EMB1138|Embryo Defective
ath,CHS,At5g26820|1-Mar|IREG3|RTS3|Multiple Antibiotic Resistance
ath,NLS|GRS|ROT|CUL|TMP,At5g26860|LON1|LON Protease
ath,PTH,At5g26920|CBP60g|CAM-Binding Protein 60-Like
ath,GAM,At5g26980|SYP41|AtTLG2A|Syntaxin of Plants
ath,LEF,At5g27150|NHX1|Na+/H+ Exchanger
ath,EMB,At5g27270|EMB976|Embryo Defective
ath,SRL|PIG,At5g27380|GSH2|GSHB|Glutathione Synthetase
ath,NUT,At5g27420|CNI1|ATL31|Carbon/Nitrogen Insensitive
ath,EMG,At5g27540|EMB2473|MIRO1|Embryo Defective
ath,EMB,At5g27720|EMB1644|LSm4|Embryo Defective
ath,EMB,At5g27740|EMB2775|RFC3|Embryo Defective
ath,SEN|CHS,At5g28030|DES1|L-Cysteine Desulfhydrase
ath,NLS|LEF|FSM,At5g28640|AN3|GIF1|Angustifolia
ath,PRA,At5g33290|XGD1|Xylogalacturonan Deficient
ath,LEF|CUL,At5g33320|PPT|CUE1|Phosphate/Phosphoenolpyruvate Translocator
ath,PRA|NUT,At5g34850|PAP26|Purple Acid Phosphatase
ath,NLS|PIG,At5g35220|EGY1|Ethylene-Dependent Gravitropism-Deficient and Yellow-Green
ath,NUT,At5g35410|SOS2|CIPK24|SNRK3.11|Salt Overly Sensitive
ath,NHM|TMP,At5g35520|MIS12|Minichromosome Instability 12 (MIS12)-Like
ath,PIG|SSC,At5g35550|TT2|MYB123|Transparent Testa
ath,PTH,At5g35620|LSP1|EIF4E2|EIFISO4E|Loss of Susceptibility to Potyviruses
ath,FSM,At5g35770|SAP|Sterile Apetala
ath,LIT,At5g35840|PHYC|Phytochrome C
ath,NLS|IST|SRF|LIT,At5g37020|ARF8|Auxin Response Factor
ath,LEF|FSM|FLT,At5g37055|SEF|Serrated Leaves and Early Flowering
ath,FLT,At5g37260|CIR1|RVE2|Circadian 1
ath,STT,At5g37500|GORK|Gated Outwardly-Rectifying K+ Channel
ath,EMG,At5g37510|EMB1467|Embryo Defective
ath,EMB,At5g37630|EMB2656|Embryo Defective
ath,NUT,At5g37850|SOS4|Salt Overly Sensitive
ath,CPR,At5g38660|APE1|Acclimation of Photosynthesis to Environment
ath,PRA,At5g39050|PMaT1
ath,MGD,At5g39400|AtPTEN1
ath,CUL,At5g39500|ERMO1|GNL1|ER Morphology
ath,NLS|ARC,At5g39510|ZIG|SGR4|VTI11|Zigzag Stem
ath,PTH,At5g39610|ANAC092|NAC2|NAC6|ORE1|Arabidopsis NAC Domain Containing Protein
ath,EMB,At5g39680|EMB2744|Embryo Defective
ath,EMB,At5g39710|EMB2745|Embryo Defective
ath,NLS|ROT|LEF|FLT,At5g39740|ANG3|RPL5B|OLI7|Angusta
ath,EMG,At5g39750|EMB3008|Embryo Defective
ath,GRS|LIT,At5g39830|DEG8|DEG Protease
ath,EMB,At5g39980|EMB3140|Embryo Defective
ath,EMB,At5g40160|EMB506|EMB139|Embryo Defective
ath,HRM,At5g40280|ERA1|WIG|AtFTB|Enhanced Response to ABA
ath,STT,At5g40330|MYB23|AtMYBRTF|MYB Domain Protein
ath,GER|CUL,At5g40420|OLEO2|OLE2|Oleosin-deficient mutant
ath,EMG,At5g40480|EMB3012|Nup210|Embryo Defective
ath,GER|GRS|ROT|LEF,At5g40770|PHB3|Prohibitin
ath,MSL|CHS|PTH,At5g40780|LHT1|Lysine Histidine Transporter
ath,CHS,At5g40870|AtUK/UPRT1|Uridine Kinase/Uracil Phosphoribosyltransferase
ath,NUT,At5g40890|CLCA|Chloride Channel
ath,PTH,At5g40990|GLIP1|GDSL Lipase
ath,CPR,At5g41040|RWP1
ath,SEN|LIT|MPH,At5g41150|UVH1|RAD1|Ultraviolet Hypersensitive
ath,STT,At5g41315|GL3|Glabra
ath,GRS|CHS,At5g41370|XPB1|XPB/RAD25 Knockout
ath,OVP,At5g41410|BEL1|Bell-Shaped Ovules
ath,EMB,At5g41480|GLA1|Globular Arrest
ath,EMB,At5g42080|ADL1A|ACW2|RSW9|Arabidopsis Dynamin Like
ath,PIG,At5g42270|VAR1|FTSH5|Variegated
ath,LEF|FLT,At5g42400|ATXR7|SDG25|Arabidopsis Trithorax-Related
ath,OVP,At5g42630|KAN4|ATS|KANADI 4/ Aberrant Testa Shape
ath,SRF,At5g42650|AOS|DDE2|Allene Oxide Synthase
ath,MCH,At5g42790|ARS5|PAF1|Arsenic Tolerance
ath,PIG|SSC,At5g42800|TT3|DFR|Transparent Testa
ath,SRL|PIG|LIT|NUT,At5g42970|COP8|FUS4|EMB134|FUS8|Constitutive Photomorphogenesis
ath,LEF|STT,At5g43270|SPL2|Squamosa Promoter Binding Protein-Like
ath,SRF,At5g43430|ETFBETA|Electron Transfer Flavoprotein
ath,PTH,At5g43470|RPP8|HRT|RCY1|Recognition of Peronospora parasitica
ath,CHS,At5g43650|bHLH92|Basic Helix-Loop-Helix Transcription Factor
ath,CPR,At5g43750|NDH18|NAD(P)H Dehydrogenase
ath,IST|ARC|TCM,At5g43810|ZLL|PNH|Zwille
ath,PIG|GRS|LEF|ARC|SRF|TMP|NUT,At5g43940|HOT5|ADH2|GSNOR|Sensitive to Hot Temperatures
ath,IST|TCM,At5g44030|CESA4|IRX5/NWS2|Cellulose Synthase
ath,PRA|MCH,At5g44070|CAD1|ARA8|PCS1|Cadmium Sensitive
ath,FLT,At5g44160|AtIDD8|NUC|Indeterminate Domain
ath,PIG|FSM,At5g44190|GLK2|GPR12|Golden2-Like
ath,CHS,At5g44370|PHT4;6|Phosphate Transporter
ath,PTH,At5g44510|TAO1|Target of AvrB Operation
ath,LIT,At5g44740|POLH|Y-Family DNA Polymerase
ath,LIT,At5g44750|REV1|Reversionless
ath,CHS,At5g44790|RAN1|HMA7|Responsive to Antagonist
ath,GAM,At5g45140|NRPC2|Nuclear RNA Polymerase
ath,PTH,At5g45250|RPS4|Resistant to P. syringae
ath,PTH,At5g45260|RRS1|Resistance to Ralstonia solanacearum
ath,WAT,At5g45340|CYP707A3|Cytochrome P450 CYP707A
ath,NUT,At5g45380|AtDUR3|Degradation of Urea
ath,CHS,At5g45610|HUS2|SUV2|Hydroxyurea Sensitive
ath,ROT|HRM,At5g45710|RHA1|AT-HSFA4C|Root-Handedness Altered
ath,GER,At5g45830|DOG1|Delay of Germination
ath,CPR,At5g46110|APE2|TPT|Acclimation of Photosynthesis to Environment
ath,NUT,At5g46180|dOAT|Ornithine-Delta-Aminotransferase
ath,ROT|STT|TCM,At5g46210|CUL4|Cullin
ath,EMB|PIG|GRS|LEF|SRF,At5g46290|KAS1|Ketoacyl-ACP Synthase
ath,PTH,At5g46330|FLS2|Flagellin Signaling
ath,PTH,At5g46350|WRKY8|WRKY DNA-Binding Protein
ath,PTH,At5g46470|RPS6|Resistant to Pseudomonas syringae
ath,LEF|IST|ARC|FSM|SRF,At5g46700|TRN2|Tornado
ath,SRL,At5g46800|BOU|A Bout de Souffle
ath,MGD|GRS|LEF|ARC|FLT,At5g46860|SGR3|SYP22|VAM3|Shoot Gravitropism
ath,SRL|SSC,At5g47010|LBA1|UPF1|Low-Level Beta-Amylase
ath,ROT|HRM,At5g47040|LON2|LON Protease
ath,NUT|HRM|CHS,At5g47100|CBL9|Calcineurin B-like Calcium Sensor Protein
ath,TMP|CHS|PTH,At5g47120|AtBI1|BAX Inhibitor 1
ath,PRA,At5g47560|TDT|Tonoplast Dicarboxylate Transporter
ath,GRS,At5g47910|RbohD|Respiratory Burst Oxidase Homologue
ath,PRA,At5g47990|CYP705A5|Cytochrome P450
ath,PRA,At5g48000|CYP708A2|THAH|Cytochrome P450
ath,PRA,At5g48010|OSC|Oxidosqualene Cyclase
ath,GAM,At5g48030|GFA2|Gametophytic Factor
ath,PIG|SSC,At5g48100|TT10|Transparent Testa
ath,EMG,At5g48230|EMB1276|ACAT2|Embryo Defective
ath,PRA,At5g48300|ADG1|APS1|ADP Glucose Pyrophosphorylase Deficient
ath,PTH,At5g48485|DIR1|Defective in Induced Resistance
ath,GEM,At5g48600|SMC4|AtCAP-C|SMC3|Structural Maintenance of Chromosomes
ath,GAM,At5g48670|FEM111|AGL80
ath,MGD|MSD,At5g48720|XRI1|X-Ray Induced Transcript
ath,EMB,At5g48840|PTS|Pantothenate Synthetase
ath,NUT,At5g48850|AtSDI1|Sulphate Deficiency Induced
ath,HRM|CHS,At5g48870|SAD1|Supersensitive to ABA and Drought
ath,PIG|GRS,At5g48910|LPA66|Low PSII Accumulation
ath,EMB,At5g49010|EMB2812|SLD5|Embryo Defective
ath,EMG,At5g49030|OVA2|Ovule Abortion
ath,EMB,At5g49160|MET1|Methyltransferase
ath,PRA,At5g49190|SUS2|Sucrose Synthase
ath,RTH,At5g49270|SHV2|DER9|MRH4|COBL9|Shaven
ath,SSC,At5g49360|BXL1|PTY|Beta-Xylosidase
ath,NLS|PIG|GRS|FLT|TCM|CUL|CHS,At5g49510|PFD3|GIM2|Prefoldin
ath,LEF|SSC,At5g49630|AAP6|Amino Acid Permease
ath,MGD|SRF|RTH,At5g49680|KIP|TTD|Kinky Pollen
ath,NLS|CUL,At5g49720|KOR1|RSW2|TSD1|Korrigan
ath,GRS|LEF|SRF|STT|TCM,At5g49830|EXO84B|Exocyst Complex Component
ath,STT|CHS,At5g49890|AtCLCc|Chloride Channel
ath,EMB,At5g49930|EMB1441|SDCCAG1|Embryo Defective
ath,GRS|ROT|SRF|LIT|NUT|CHS,At5g49970|AtPPOX|PDX3|Pyridoxin (Pyrodoxamine) 5'-phosphate Oxidase
ath,NUT,At5g50200|WR3|NRT3.1|Wound-Responsive
ath,EMB,At5g50210|QS|OLD5|Quinolinate Synthase
ath,EMB,At5g50280|EMB1006|Embryo Defective
ath,CHS,At5g50300|AZG2|AZA-Guanine Resistant
ath,GER|NLS|GRS|ROT|LEF|ARC,At5g50320|ELO3|Elongata
ath,GRS|ROT|SRF,At5g50375|CPI1|Cyclopropyl Isomerase
ath,EMB,At5g50390|EMB3141|Embryo Defective
ath,EMB,At5g50850|MAB1|Macchi-Bou
ath,PIG|MSL|CUL,At5g50920|DCA1|CLPC1|HSP93-V|Deregulated CAO Accumulation
ath,PRA,At5g50950|FUM2|Fumarase
ath,EMB,At5g50960|AtNBP35|Nucleotide Binding Protein
ath,EMB|PIG|GRS|ROT|LEF|IST|SRF|CUL,At5g51020|CRL|Crumpled Leaf
ath,RTH,At5g51060|RHD2|AtRbohC|Root Hair Defective
ath,PIG,At5g51100|APG8|FSD2|Albino Pale Green
ath,EMB,At5g51200|EMB3142|Nup205|Embryo Defective
ath,NLS|LEF|IST|MSL|FSM|FLT|TCM,At5g51230|EMF2|CYR1|VEF2|Embryonic Flower
ath,SRF|CUL,At5g51330|SWI1|DYAD|Switch
ath,EMB,At5g51430|EYE|Embryo Yellow
ath,PIG|GRS,At5g51545|LPA2|Low PSII Accumulation
ath,ROT,At5g51600|PLE|MAP65-3|Pleiade
ath,PTH,At5g51700|PBS2|AtRAR1|avrPphB Susceptible
ath,HRM,At5g51760|AHG1|ABA-Hypersensitive Germination
ath,NLS|GRS|FSM|FLT,At5g51810|GA20ox2|AT2353|Gibberellin 20 Oxidase
ath,PRA,At5g51820|PGM|STF1|Phosphoglucomutase
ath,SRF,At5g52290|SHOC1|Shortage in Chiasmata
ath,EMG,At5g52520|OVA6|ProRS1|Ovule Abortion
ath,GAM,At5g52560|AtUSP|UDP-Sugar Pyrophosphorylase
ath,EMB,At5g52920|PKP1|Plastidic Pyruvate Kinase
ath,TMP,At5g53170|FTSH11|FtsH Protease
ath,STT,At5g53200|TRY|Triptychon
ath,PIG|STT,At5g53210|SPCH|Speechless
ath,CUL,At5g53280|PDV1|Plastid Division
ath,EMB,At5g53400|BOB1|NUDC|Bobber
ath,PRA|NUT,At5g53460|GLT1
ath,TMP,At5g53470|ACBP1|Acyl-CoA Binding Domain
ath,MEC,At5g53760|MLO11|Mildew Resistance Locus O
ath,EMB,At5g53860|EMB2737|Embryo Defective
ath,NLS,At5g53950|CUC2|ANAC098|Cup-Shaped Cotyledon
ath,PTH,At5g54160|COMT1|Caffeate O-Methyltransferase
ath,LEF|MSL|PTH,At5g54250|AtCNGC4|HML1|DND2|Cyclic Nucleotide-Gated Cation Channel
ath,GRS|SRF|CUL|CHS,At5g54260|MRE11|Meiotic Recombination
ath,FSM,At5g54310|NEV|AGD5|Nevershed
ath,NLS,At5g54380|THE1|Theseus
ath,SRL,At5g54440|TRS130|CLUB
ath,TMP,At5g54590|CRLK1|Calcium/Calmodulin Regulated Receptor-Like Kinase
ath,OBI,At5g54640|RAT5|HTA1|Resistant to Agrobacterium Transformation
ath,MSD,At5g54650|FH5|Formin Homology
ath,LEF|FSM|CUL,At5g54690|GAUT12|Galacturonosyltransferase
ath,SRL,At5g54770|TZ|THI1|THI4|Thiazole Requiring
ath,GEM,At5g54800|GPT1|Glucose 6-Phosphate/Phosphate Translocator
ath,SRL,At5g54810|TRP2|TSB1|Tryptophan Biosynthesis
ath,FLT,At5g55170|SUM3|SUMO3|Small Ubiquitin-Like Modifier
ath,CUL,At5g55280|FtsZ1
ath,LEF|IST|ARC|FSM,At5g55310|TOP1|Topoisomerase 1 Alpha
ath,PTH,At5g55390|EDM2|Enhanced Downy Mildew
ath,NUT,At5g55470|NHX3|Sodium Hydrogen Exchanger
ath,TCM,At5g55540|TRN1|LOP1|Tornado
ath,OVP,At5g55590|QRT1|Quartet
ath,CPR,At5g55630|AtKCO1|Two Pore K-Channel
ath,GRS,At5g55700|BAM4|Beta Amylase
ath,CPR,At5g55740|CRR21|Chlororespiratory Reduction
ath,PTH,At5g55760|SRT2|Sirtuin
ath,GAM,At5g55810|AtNMNAT|Nicotinate/Nicotinamide Mononucleotide Adenyltransferase
ath,EMG,At5g55940|EMB2731|NOC4|Embryo Defective
ath,OVP|SRF,At5g56110|AtMYB103|MS188|MYB Domain Protein
ath,HRM,At5g56270|WRKY2|WRKY Transcription Factor
ath,NLS,At5g56280|CSN6A|COP9 Signalosome
ath,EMB,At5g56290|EMB2790|Embryo Defective
ath,PTH,At5g56360|PSL4|Priority in Sweet Life
ath,CHS,At5g56550|OXS3|Oxidative Stress
ath,NLS|GRS|ROT|LEF|TCM,At5g56580|MKK6|ANQ1|Map Kinase Kinase
ath,EMB,At5g56680|EMB2755|Embryo Defective
ath,PIG,"At5g56860|GNC|GATA, Nitrate-Inducible, Carbon Metabolism-Involved"
ath,EMB,At5g56930|EMB1789|Embryo Defective
ath,SRL,At5g57020|NMT1|Myristoyl-CoA:Protein N-Myristoyltransferase
ath,PRA,At5g57030|LUT2|Lutein Deficient
ath,NLS|ROT,At5g57090|AGR1|PIN2|WAV6|EIR1|Agravitropic
ath,CHS,At5g57160|AtLIG4|DNA Ligase IV
ath,PIG,At5g57180|CIA2|Chloroplast Import Apparatus
ath,MGD,At5g57320|VLN5|Villin
ath,GAM,At5g57350|AHA3|Arabidopsis H+-ATPase
ath,CDR,At5g57360|ZTL|ADO1|LKP1|Zeitlupe
ath,NUT,At5g57380|VIN3|Vernalization Insensitive
ath,NUT,At5g57390|AIL5|CHO1|Aintegumenta-Like
ath,EMB,At5g57590|BIO1|Biotin Auxotroph
ath,GRS|ROT,At5g57740|XBAT32|XBA3 Ortholog 2 in Arabidopsis thaliana
ath,IST|SRF,At5g57800|CER3|FLP1|YRE|WAX2|Eceriferum
ath,SRF,At5g57880|MPS1|PRD2|Multipolar Spindle
ath,EMB,At5g57930|EMB1629|APO2|Embryo Defective
ath,TMP,At5g58070|TIL1|Temperature-Induced Lipocalin
ath,CUL,At5g58140|PHOT2|Phototropin
ath,MSD,At5g58230|MSI1|MEE70|Multicopy Suppressor of IRA
ath,EMB,At5g58250|EMB3143|Embryo Defective
ath,GRS|LEF|MSL,At5g58270|Sta1|ATM3|Starik
ath,CHS,At5g58290|BIM409|BMAA Insensitive Morphology
ath,LEF|PTH,At5g58600|PMR5|Powdery Mildew Resistant
ath,LIT,At5g58960|GIL1|Gravitropic in Light
ath,HRM|CHS,At5g59220|PP2CA2|Protein Phosphatase 2C
ath,EMB,At5g59340|WOX2|Wuschel Related Homeobox
ath,EMB,At5g59440|ZEUS1|Zeus
ath,LIT,At5g59560|SRR1|Sensitivity to Red Light Reduced
ath,OBI,At5g59710|VIP2|VIRE2 Interacting Protein
ath,ROT,At5g59780|MYB59|MYB Transcription Factor
ath,PTH,At5g59890|ADF4|Actin-Depolymerizing Factor
ath,LIT,At5g59920|ULI3|UV-B Light Insensitive
ath,NUT,At5g60410|AtSIZ1
ath,EMB,At5g60540|EMB2407|PDX2|Embryo Defective
ath,GRS|LEF|PTH,At5g60600|HDS|CSB3/ CLB4|ISPG|4-Hydroxy-3-Methylbut-2-Enyl Diphosphate Synthase
ath,LEF|ARC,At5g60690|REV|IFL1|Revoluta
ath,PRA,At5g60760
ath,FSM|SRF|SSC,At5g60910|AGL8|FUL|Agamous-Like
ath,TCM,At5g60920|COB|Cobra
ath,RTH|TCM,At5g61070|HDA18|Histone Deacetylase of  HDA1 Superfamily
ath,FSM|FLT,At5g61150|VIP4|Vernalization Independence
ath,PRA,At5g61160|AtACT|Agmatine Coumaroyltransferase
ath,EMG,At5g61230|ANK6|Ankyrin Repeat Protein
ath,CDR,At5g61380|TOC1|APRR1|Timing of CAB Expression
ath,EMB,At5g61410|EMB2728|RPE|Embryo Defective
ath,PRA,At5g61420|MYB28|PMG1|HAG1|MYB Domain Protein
ath,CPR|CHS,"At5g61460|MIM|RAD18|SMC6B|MMS, Irradiation, Mitomycin C Sensitive"
ath,LIT,At5g61640|PMSR2|MSRA1|Peptide Methionine Sulfoxide Reductase
ath,ARC|MSL|FSM,At5g61850|LFY|LFY3|Leafy
ath,LEF|TMP|PTH,At5g61900|BON1|CPN1|Bonzai
ath,NLS|PIG|LEF|SRF|SSC|FLT|SEN,At5g62000|ARF2|HSS|ORE14|Auxin Response Factor
ath,RTH,At5g62310|IRE|Incomplete Root Hair Elongation
ath,OVP|SRF,At5g62320|AtMYB99|MYBCU15|MYB Domain Protein
ath,TMP|CHS,At5g62390|BAG7|BCL-2-Associate Athanogene
ath,EMG|CUL,At5g62410|TTN3|AtCAP-E1|SMC2|Titan
ath,EMB,At5g62440|DOM1|EMB514|Domino
ath,ROT|WAT,At5g62470|MYB96|MYB Transcription Factor
ath,ROT|MEC,At5g62500|AtEB1B|END Binding Protein
ath,SRL|PIG,At5g62790|PDE129|DXR|Pigment Defective Embryo
ath,SRL|HRM,At5g62810|PED2|PEX14|Peroxisome Defective
ath,LIT,At5g62920|ARR6|Arabidopsis Response Regulator
ath,EMB,At5g62990|EMB1692|Embryo Defective
ath,EMB,At5g63050|EMB2759|Embryo Defective
ath,FLT|SEN,At5g63110|HDA6|SIL1|AXL1|Histone Deacetylase
ath,LIT,At5g63310|NDPK2|Nucleoside Diphosphate Kinase
ath,EMB,At5g63420|EMB2746|Embryo Defective
ath,SRL,At5g63780|SHA1|Shoot Apical Meristem Arrest
ath,ROT,At5g63840|RSW3|PSL5|Radial Swelling
ath,LIT,At5g63860|UVR8|UV Repair Defective
ath,GAM|MGD,At5g63890|HISN8|HDH|PDD3|Histidine Biosynthesis
ath,SRL|SRF,At5g63920|TOP3A|Topoisomerase Alpha
ath,LIT,At5g63950|CHR24|Chromatin Remodeling
ath,FLT|RTH|TCM|WAT|TMP|MPH|HRM|CHS,At5g63980|FRY1|HOS2|ALX8|SAL1|RON1|Fiery
ath,EMG,At5g64050|OVA3|ERS|Ovule Abortion
ath,LIT,At5g64330|NPH3|RPT3|Non-Phototropic Hypocotyl
ath,NUT,At5g64370|PYD3|BETA-UP|Pyrimidine
ath,NLS|ROT,At5g64440|AtFAAH|Fatty Acid Amide Hydrolase
ath,GAM,At5g64560|MGT9|Magnesium Transporter
ath,EMB,At5g64580|EMB3144|Embryo Defective
ath,GRS|ROT|LEF|IST|ARC|FSM|SRF|TCM,At5g64630|FAS2|NFB1|Fasciata
ath,GRS|ROT|CUL|CHS,At5g64740|IXR2|PRC1|CESA6|Isoxaben Resistant
ath,NUT|HRM|CHS,At5g64750|ABR1|ABA Repressor
ath,CDR|LIT,At5g64813|LIP1|Light Insensitive Period
ath,GRS,At5g64860|DPE1|Disproportionating Enzyme
